1	2.44997e-05
2	6.81399e-05
4	2.48977e-05
8	2.40522e-05
9	2.39687e-05
11	4.91017e-05
14	2.40875e-05
15	2.38912e-05
18	4.85666e-05
29	2.28094e-05
34	2.37317e-05
37	2.29508e-05
39	2.48754e-05
40	2.39385e-05
41	2.3797e-05
45	2.36987e-05
49	2.30695e-05
55	2.2948e-05
56	4.94733e-05
58	2.47896e-05
59	2.32863e-05
69	2.48365e-05
78	2.29749e-05
82	2.3064e-05
90	2.32416e-05
100	2.43691e-05
102	2.37394e-05
103	2.45826e-05
105	2.39162e-05
108	2.33533e-05
135	2.33209e-05
139	4.5614e-05
143	2.49891e-05
199	2.29984e-05
207	2.3392e-05
379	2.40365e-05
382	2.32917e-05
384	4.58482e-05
385	2.46124e-05
390	2.45418e-05
403	4.91171e-05
404	4.764e-05
405	2.43551e-05
406	4.82496e-05
410	2.47293e-05
411	2.35867e-05
412	2.49956e-05
413	4.97559e-05
415	6.85249e-05
416	4.76014e-05
418	4.81834e-05
419	2.26909e-05
420	7.2121e-05
422	6.99454e-05
423	2.33902e-05
424	0.000114078
425	7.47739e-05
426	9.07613e-05
427	0.000146541
428	2.49119e-05
429	0.00012324
430	0.000149847
431	9.42344e-05
432	7.10018e-05
433	4.588e-05
434	9.95245e-05
435	9.25275e-05
436	0.000123626
437	4.6247e-05
438	2.38366e-05
439	2.43847e-05
440	0.000143554
441	0.000143996
442	0.000148507
443	7.44944e-05
444	7.22374e-05
445	9.90876e-05
446	9.43855e-05
447	9.3437e-05
448	0.000123698
449	0.000123462
450	9.35612e-05
451	0.00018546
452	0.000117589
453	0.000223735
454	0.000351031
455	0.000213638
456	0.000196394
457	0.000349366
458	0.000281877
459	0.000399836
460	0.000288183
461	0.000309682
462	0.000309807
463	0.000194631
464	0.000353336
465	0.000215786
466	0.000456424
467	0.000190778
468	0.000252414
469	0.000490551
470	0.000189114
471	0.000322709
472	0.000391047
473	0.000411703
474	0.000395369
475	0.000369631
476	0.000324428
477	0.00041963
478	0.000299436
479	0.000412407
480	0.000520073
481	0.00044222
482	0.000320809
483	0.000464499
484	0.00038183
485	0.000294169
486	0.000308321
487	0.000337616
488	0.000596421
489	0.000368592
490	0.000339431
491	0.00055939
492	0.000526072
493	0.000621332
494	0.000565303
495	0.000493497
496	0.000515175
497	0.000641968
498	0.000663092
499	0.000669036
500	0.000528644
501	0.000705871
502	0.00096984
503	0.000767218
504	0.000744547
505	0.000699899
506	0.000673621
507	0.000720808
508	0.00128681
509	0.000828078
510	0.000785627
511	0.000754105
512	0.000824013
513	0.000696581
514	0.000929203
515	0.000892748
516	0.00103155
517	0.000899658
518	0.000848964
519	0.000738954
520	0.000745541
521	0.000832104
522	0.000702506
523	0.00118418
524	0.0011785
525	0.000922953
526	0.00102858
527	0.00105229
528	0.000991953
529	0.00105946
530	0.00101818
531	0.00106582
532	0.00077887
533	0.00136649
534	0.00104747
535	0.0013894
536	0.00119433
537	0.00101892
538	0.00125943
539	0.00130949
540	0.00106981
541	0.00113155
542	0.00169964
543	0.00128169
544	0.00124158
545	0.00118763
546	0.00123549
547	0.00134336
548	0.00129794
549	0.00165041
550	0.00146703
551	0.0012905
552	0.0013931
553	0.00136117
554	0.00131137
555	0.00125582
556	0.0015181
557	0.001501
558	0.00183127
559	0.00143905
560	0.00115386
561	0.00150558
562	0.00162554
563	0.0014617
564	0.00130966
565	0.00170285
566	0.00122266
567	0.00147274
568	0.00141811
569	0.00144823
570	0.00125699
571	0.00139724
572	0.00154621
573	0.00129364
574	0.00121243
575	0.00147567
576	0.00129744
577	0.00163284
578	0.0015796
579	0.00140411
580	0.00126388
581	0.00184018
582	0.00145323
583	0.00127283
584	0.00124118
585	0.00150163
586	0.00126725
587	0.00183931
588	0.00143676
